,Unnamed: 0,time,latitude,longitude,speed,original_file,image_file,obj_class_name,obj_class,x,y,w,h,confidences,date,month,day of week,box area,is_on_bus_line,should_keep
910940,520104,2021-12-07 18:20:07,37.868825,-122.25841666666666,14.4841,GRMN_Bancroft_3269.MP4,GRMN_Bancroft_3269_1740.jpg,fedex_truck,4,0.8716145753860474,0.3944444358348846,0.2557291686534881,0.7555555701255798,0.8557485938072205,2021-12-07 18:20:07,12,1,0.19321759781972675,True,True
912014,521260,2021-12-07 18:21:01,37.86868888888889,-122.25967222222222,8.0467,GRMN_Bancroft_3270.MP4,GRMN_Bancroft_3270_1574.jpg,bus,1,0.496874988079071,0.4453703761100769,0.0552083328366279,0.116666667163372,0.9129565358161926,2021-12-07 18:21:01,12,1,0.006440972191695528,False,True
912945,522258,2021-12-07 18:21:37,37.86862777777778,-122.26010555555555,11.2654,GRMN_Bancroft_3271.MP4,GRMN_Bancroft_3271_840.jpg,bus,1,0.4580729305744171,0.4574074149131775,0.038020834326744,0.0666666701436042,0.8507135510444641,2021-12-07 18:21:37,12,1,0.002534722420645666,False,True
913717,523200,2021-12-07 18:22:07,37.868475,-122.26144722222222,14.4841,GRMN_Bancroft_3271.MP4,GRMN_Bancroft_3271_1742.jpg,bus,1,0.4510416686534881,0.4699074029922485,0.0708333328366279,0.1416666656732559,0.914436101913452,2021-12-07 18:22:07,12,1,0.010034722081489023,False,True
913832,523328,2021-12-07 18:22:11,37.86843888888889,-122.26171111111113,19.3121,GRMN_Bancroft_3272.MP4,GRMN_Bancroft_3272_73.jpg,bus,1,0.4752604067325592,0.4481481611728668,0.038020834326744,0.0777777805924415,0.8545869588851929,2021-12-07 18:22:11,12,1,0.0029571761102070633,False,True
914002,523801,2021-12-07 18:23:30,37.86781944444444,-122.26635277777778,19.3121,GRMN_Bancroft_3273.MP4,GRMN_Bancroft_3273_654.jpg,amazon_truck,6,0.6117187738418579,0.4513888955116272,0.0973958298563957,0.1527777761220932,0.8507570624351501,2021-12-07 18:23:30,12,1,0.014879918289025903,True,True
914093,523899,2021-12-07 18:23:33,37.86778888888889,-122.26654166666668,19.3121,GRMN_Bancroft_3273.MP4,GRMN_Bancroft_3273_737.jpg,bus,1,0.8531249761581421,0.4717592597007751,0.2895833253860473,0.625,0.9270479083061218,2021-12-07 18:23:33,12,1,0.18098957836627957,False,True
914882,524851,2021-12-07 18:24:05,37.86782777777778,-122.26770277777776,1.6093,GRMN_Bancroft_3273.MP4,GRMN_Bancroft_3273_1683.jpg,bus,1,0.7562500238418579,0.4287036955356598,0.3302083313465118,0.6740740537643433,0.8872169852256775,2021-12-07 18:24:05,12,1,0.22258486849750267,False,True
915334,525408,2021-12-07 18:45:52,37.867625,-122.25420555555556,6.4374,GRMN_Bancroft_3274.MP4,GRMN_Bancroft_3274_1232.jpg,bus,1,0.0768229141831398,0.3962962925434112,0.1505208313465118,0.7759259343147278,0.8521068692207336,2021-12-07 18:45:52,12,1,0.11679301669637174,False,True
915581,525735,2021-12-07 18:47:06,37.86928055555556,-122.25469444444444,11.2654,GRMN_Bancroft_3275.MP4,GRMN_Bancroft_3275_1657.jpg,fedex_truck,4,0.8151041865348816,0.4296296238899231,0.3239583373069763,0.6944444179534912,0.8503434658050537,2021-12-07 18:47:06,12,1,0.22497105899232395,False,True
915631,525829,2021-12-07 18:47:16,37.869283333333335,-122.255075,4.828,GRMN_Bancroft_3276.MP4,GRMN_Bancroft_3276_157.jpg,amazon_truck,6,0.8304687738418579,0.3953703641891479,0.3369791805744171,0.7777777910232544,0.8637852072715759,2021-12-07 18:47:16,12,1,0.2620949226879965,False,True
915906,526264,2021-12-07 18:47:43,37.86923333333333,-122.25552777777776,17.7027,GRMN_Bancroft_3276.MP4,GRMN_Bancroft_3276_968.jpg,fedex_truck,4,0.8278645873069763,0.5791666507720947,0.3442708253860473,0.3972222208976745,0.8711151480674744,2021-12-07 18:47:43,12,1,0.13675202185012122,False,True
915945,526311,2021-12-07 18:47:57,37.869122222222224,-122.25632777777778,17.7027,GRMN_Bancroft_3276.MP4,GRMN_Bancroft_3276_1380.jpg,fedex_truck,4,0.801562488079071,0.5587962865829468,0.3218750059604645,0.4101851880550384,0.8810541033744812,2021-12-07 18:47:57,12,1,0.13202835985010972,False,True
915599,525780,2021-12-07 18:47:11,37.86931666666667,-122.25491944444444,11.2654,GRMN_Bancroft_3276.MP4,GRMN_Bancroft_3276_4.jpg,ups_truck,5,0.5471354126930237,0.442592591047287,0.1130208298563957,0.2370370328426361,0.868368923664093,2021-12-07 18:47:11,12,1,0.026790122158572453,False,True
915994,526393,2021-12-07 18:48:29,37.86889166666667,-122.25781666666668,17.7027,GRMN_Bancroft_3277.MP4,GRMN_Bancroft_3277_555.jpg,amazon_truck,6,0.8377603888511658,0.4925926029682159,0.3244791626930237,0.5555555820465088,0.8774366974830627,2021-12-07 18:48:29,12,1,0.1802662100918866,False,True
916016,526432,2021-12-07 18:48:41,37.86885555555556,-122.25848333333332,16.0934,GRMN_Bancroft_3277.MP4,GRMN_Bancroft_3277_923.jpg,fedex_truck,4,0.8716145753860474,0.4726851880550384,0.2567708194255829,0.6027777791023254,0.8754969239234924,2021-12-07 18:48:41,12,1,0.1547757442716371,True,True
916321,527093,2021-12-07 18:49:41,37.86855,-122.26098333333331,20.9214,GRMN_Bancroft_3278.MP4,GRMN_Bancroft_3278_913.jpg,amazon_truck,6,0.8106771111488342,0.3856481611728668,0.3765625059604645,0.769444465637207,0.8691679239273071,2021-12-07 18:49:41,12,1,0.2897439361777572,True,True
916215,526889,2021-12-07 18:49:34,37.86864166666667,-122.26046666666667,19.3121,GRMN_Bancroft_3278.MP4,GRMN_Bancroft_3278_692.jpg,bus,1,0.5276041626930237,0.4407407343387604,0.0375000014901161,0.0814814791083335,0.8598677515983582,2021-12-07 18:49:34,12,1,0.0030555555879793702,False,True
916500,527556,2021-12-07 19:12:10,37.86926388888889,-122.25463611111113,9.656,GRMN_Bancroft_3280.MP4,GRMN_Bancroft_3280_1766.jpg,bus,1,0.0611979179084301,0.5060185194015503,0.0911458358168602,0.1398148089647293,0.9043909907341005,2021-12-07 19:12:10,12,1,0.012743537622664891,False,True
917190,528495,2021-12-07 19:13:10,37.868991666666666,-122.25745277777776,17.7027,GRMN_Bancroft_3281.MP4,GRMN_Bancroft_3281_1791.jpg,amazon_truck,6,0.7794271111488342,0.5643518567085266,0.2901041805744171,0.3620370328426361,0.8621581196784973,2021-12-07 19:13:10,12,1,0.10502845675040628,False,True
916714,527770,2021-12-07 19:12:18,37.86931111111111,-122.25488333333334,11.2654,GRMN_Bancroft_3281.MP4,GRMN_Bancroft_3281_180.jpg,bus,1,0.4807291626930237,0.4574074149131775,0.0354166664183139,0.0759259238839149,0.8671168684959412,2021-12-07 19:12:18,12,1,0.002689043118698906,False,True
917252,528571,2021-12-07 19:13:17,37.86896388888889,-122.25783611111112,16.0934,GRMN_Bancroft_3282.MP4,GRMN_Bancroft_3282_156.jpg,amazon_truck,6,0.8817708492279053,0.4703703820705414,0.2312500029802322,0.6203703880310059,0.8611289262771606,2021-12-07 19:13:17,12,1,0.1434606540810179,False,True
918156,530109,2021-12-07 19:20:57,37.868233333333336,-122.26374722222222,20.9214,GRMN_Bancroft_3288.MP4,GRMN_Bancroft_3288_1349.jpg,amazon_truck,6,0.1963541656732559,0.585185170173645,0.3635416626930237,0.3555555641651153,0.8558487892150879,2021-12-07 19:20:57,12,1,0.12925926097634208,False,True
918170,530147,2021-12-07 19:21:00,37.86820555555556,-122.26393611111112,17.7027,GRMN_Bancroft_3288.MP4,GRMN_Bancroft_3288_1424.jpg,bus,1,0.4354166686534881,0.4722222089767456,0.0750000029802322,0.114814817905426,0.8637199401855469,2021-12-07 19:21:00,12,1,0.008611111685081767,False,True
918362,530432,2021-12-07 19:22:09,37.86785555555556,-122.26657222222222,17.7027,GRMN_Bancroft_3289.MP4,GRMN_Bancroft_3289_1687.jpg,bus,1,0.8492187261581421,0.4199074208736419,0.2963541746139526,0.7287036776542664,0.8541067838668823,2021-12-07 19:22:09,12,1,0.21595437692938188,False,True
918235,530280,2021-12-07 19:21:23,37.867983333333335,-122.26539722222222,20.9214,GRMN_Bancroft_3289.MP4,GRMN_Bancroft_3289_301.jpg,fedex_truck,4,0.8877604007720947,0.5995370149612427,0.2244791686534881,0.382407397031784,0.8619641661643982,2021-12-07 19:21:23,12,1,0.08584249457263923,True,True
918427,530586,2021-12-07 19:44:30,37.86901388888889,-122.2574861111111,16.0934,GRMN_Bancroft_3292.MP4,GRMN_Bancroft_3292_502.jpg,amazon_truck,6,0.8768228888511658,0.5962963104248047,0.2453124970197677,0.4000000059604645,0.8710417151451111,2021-12-07 19:44:30,12,1,0.0981250002700835,False,True
918470,530638,2021-12-07 19:44:36,37.86895555555556,-122.25780833333332,14.4841,GRMN_Bancroft_3292.MP4,GRMN_Bancroft_3292_666.jpg,amazon_truck,6,0.8382812738418579,0.4601851999759674,0.3192708194255829,0.6296296119689941,0.8512855768203735,2021-12-07 19:44:36,12,1,0.20102236214795255,False,True
918495,530678,2021-12-07 19:44:39,37.86891111111111,-122.257975,14.4841,GRMN_Bancroft_3292.MP4,GRMN_Bancroft_3292_751.jpg,fedex_truck,4,0.8341146111488342,0.5958333611488342,0.3317708373069763,0.3898148238658905,0.9149278402328492,2021-12-07 19:44:39,12,1,0.129329190508658,False,True
920166,532961,2021-12-07 19:53:59,37.86782222222222,-122.26653888888887,11.2654,GRMN_Bancroft_3300.MP4,GRMN_Bancroft_3300_1320.jpg,amazon_truck,6,0.7893229126930237,0.4875000119209289,0.3338541686534881,0.5083333253860474,0.8959025740623474,2021-12-07 19:53:59,12,1,0.1697091997456219,True,True
920197,532995,2021-12-07 19:54:00,37.86781944444444,-122.26657222222222,9.656,GRMN_Bancroft_3300.MP4,GRMN_Bancroft_3300_1350.jpg,bus,1,0.8479166626930237,0.4282407462596893,0.3000000119209289,0.6972222328186035,0.8752208948135376,2021-12-07 19:54:00,12,1,0.20916667815711773,False,True
920305,533112,2021-12-07 20:18:34,37.86643611111111,-122.25406944444444,3.2187,GRMN_Bancroft_3301.MP4,GRMN_Bancroft_3301_563.jpg,bus,1,0.6098958253860474,0.4402777850627899,0.0239583328366279,0.050925925374031,0.8591158986091614,2021-12-07 20:18:34,12,1,0.0012201002701243088,False,True
920861,534064,2021-12-07 20:21:31,37.86893333333333,-122.25764722222222,19.3121,GRMN_Bancroft_3304.MP4,GRMN_Bancroft_3304_476.jpg,amazon_truck,6,0.8205729126930237,0.4699074029922485,0.3526041805744171,0.6083333492279053,0.8951849341392517,2021-12-07 20:21:31,12,1,0.21450088212059626,False,True
920881,534091,2021-12-07 20:21:34,37.868875,-122.25789166666668,19.3121,GRMN_Bancroft_3304.MP4,GRMN_Bancroft_3304_542.jpg,fedex_truck,4,0.824999988079071,0.5967592597007751,0.3489583432674408,0.3657407462596893,0.9120532274246216,2021-12-07 20:21:34,12,1,0.1276282848801786,False,True
920896,534138,2021-12-07 20:21:41,37.86882777777778,-122.25831944444444,17.7027,GRMN_Bancroft_3304.MP4,GRMN_Bancroft_3304_756.jpg,fedex_truck,4,0.8455728888511658,0.5287036895751953,0.3026041686534881,0.4740740656852722,0.8608267307281494,2021-12-07 20:21:41,12,1,0.1434567885268709,False,True
924090,539423,2021-12-07 21:20:09,37.867755555555554,-122.26659722222222,17.7027,GRMN_Bancroft_3310.MP4,GRMN_Bancroft_3310_1485.jpg,bus,1,0.8270833492279053,0.4106481373310089,0.3395833373069763,0.7472222447395325,0.9333688020706176,2021-12-07 21:20:09,12,1,0.25374422357866067,False,True
924419,539998,2021-12-07 21:48:39,37.86855555555556,-122.25446666666669,24.1401,GRMN_Bancroft_3312.MP4,GRMN_Bancroft_3312_510.jpg,fedex_truck,4,0.5455729365348816,0.4537037014961242,0.0567708350718021,0.114814817905426,0.8517493009567261,2021-12-07 21:48:39,12,1,0.00651813309110793,False,True
924608,540199,2021-12-07 21:48:45,37.86883611111112,-122.25454444444443,14.4841,GRMN_Bancroft_3312.MP4,GRMN_Bancroft_3312_692.jpg,ups_truck,5,0.8598958253860474,0.4060185253620147,0.2750000059604645,0.7953703999519348,0.8587822914123535,2021-12-07 21:48:45,12,1,0.2187268647275591,False,True
924664,540322,2021-12-07 21:50:08,37.86890277777778,-122.25769444444444,19.3121,GRMN_Bancroft_3313.MP4,GRMN_Bancroft_3313_1380.jpg,amazon_truck,6,0.3096354305744171,0.4833333194255829,0.1234375014901161,0.1666666716337204,0.8557239770889282,2021-12-07 21:50:08,12,1,0.020572917528140052,False,True
924892,540658,2021-12-07 21:50:21,37.86879444444445,-122.25853888888888,19.3121,GRMN_Bancroft_3313.MP4,GRMN_Bancroft_3313_1800.jpg,ups_truck,5,0.7541666626930237,0.4699074029922485,0.2979166805744171,0.4675925970077514,0.9354616403579712,2021-12-07 21:50:21,12,1,0.1393036343617204,True,True
924925,540697,2021-12-07 21:50:23,37.86878611111111,-122.25873055555556,16.0934,GRMN_Bancroft_3314.MP4,GRMN_Bancroft_3314_30.jpg,ups_truck,5,0.8322916626930237,0.3972222208976745,0.3302083313465118,0.7666666507720947,0.8590916395187378,2021-12-07 21:50:23,12,1,0.2531597154504723,True,True
925500,541610,2021-12-07 21:55:52,37.86833611111111,-122.26241388888889,25.7494,GRMN_Bancroft_3319.MP4,GRMN_Bancroft_3319_903.jpg,bus,1,0.8309895992279053,0.4495370388031006,0.3380208313465118,0.7287036776542664,0.9023271799087524,2021-12-07 21:55:52,12,1,0.24631702292595567,False,True
925875,541998,2021-10-26 22:23:28,37.86874722222223,-122.25982222222224,11.2654,GRMN_Bancroft_332.MP4,GRMN_Bancroft_332_373.jpg,bus,1,0.5744791626930237,0.5333333611488342,0.027083333581686,0.0537037029862403,0.881794273853302,2021-10-26 22:23:28,10,1,0.0014544753025481326,False,True
926505,543170,2021-12-07 21:57:06,37.86786388888889,-122.26628333333332,1.6093,GRMN_Bancroft_3320.MP4,GRMN_Bancroft_3320_1349.jpg,amazon_truck,6,0.5377604365348816,0.4472222328186035,0.1453125029802322,0.1388888955116272,0.8549141883850098,2021-12-07 21:57:06,12,1,0.020182293042954488,True,True
926480,543122,2021-12-07 21:57:06,37.86786388888889,-122.26628333333332,1.6093,GRMN_Bancroft_3320.MP4,GRMN_Bancroft_3320_1321.jpg,bus,1,0.5510416626930237,0.4486111104488373,0.0968749970197677,0.1379629671573639,0.883265495300293,2021-12-07 21:57:06,12,1,0.013365162032207938,False,True
926675,543485,2021-12-07 21:57:20,37.86786388888889,-122.26644722222224,6.4374,GRMN_Bancroft_3320.MP4,GRMN_Bancroft_3320_1800.jpg,bus,1,0.6380208134651184,0.4569444358348846,0.1270833313465118,0.2101851850748062,0.9372888803482056,2021-12-07 21:57:20,12,1,0.026711033518989506,False,True
926734,543712,2021-12-07 22:18:25,37.86896111111111,-122.25764444444444,16.0934,GRMN_Bancroft_3323.MP4,GRMN_Bancroft_3323_68.jpg,amazon_truck,6,0.2997395694255829,0.4810185134410858,0.1401041597127914,0.1879629641771316,0.8776237964630127,2021-12-07 22:18:25,12,1,0.026334393153162532,False,True
927302,544426,2021-12-07 22:18:41,37.86886944444444,-122.25861944444443,16.0934,GRMN_Bancroft_3323.MP4,GRMN_Bancroft_3323_541.jpg,bus,1,0.9111979007720948,0.4282407462596893,0.1765625029802322,0.7120370268821716,0.8874404430389404,2021-12-07 22:18:41,12,1,0.1257190396809191,False,True
927369,544619,2021-12-07 22:19:17,37.868769444444446,-122.25955833333332,14.4841,GRMN_Bancroft_3323.MP4,GRMN_Bancroft_3323_1637.jpg,fedex_truck,4,0.140625,0.4930555522441864,0.2791666686534881,0.5805555582046509,0.8656989336013794,2021-12-07 22:19:17,12,1,0.1620717611522586,False,True
926990,544056,2021-12-07 22:18:33,37.8689,-122.25811388888889,17.7027,GRMN_Bancroft_3323.MP4,GRMN_Bancroft_3323_307.jpg,ups_truck,5,0.2088541686534881,0.4879629611968994,0.3104166686534881,0.4370370507240295,0.8982030749320984,2021-12-07 22:18:33,12,1,0.13566358536389875,False,True
927338,544471,2021-12-07 22:18:42,37.86886388888889,-122.25867777777778,16.0934,GRMN_Bancroft_3323.MP4,GRMN_Bancroft_3323_570.jpg,ups_truck,5,0.073177084326744,0.5439814925193787,0.1442708373069763,0.3527777791023254,0.8686701655387878,2021-12-07 22:18:42,12,1,0.050895545574388,False,True
927761,545366,2021-12-07 22:43:27,37.86713888888889,-122.25415555555556,4.828,GRMN_Bancroft_3329.MP4,GRMN_Bancroft_3329_61.jpg,bus,1,0.4989583194255829,0.4333333373069763,0.0916666686534881,0.172222226858139,0.906121790409088,2021-12-07 22:43:27,12,1,0.01578703780417089,False,True
929359,547048,2021-12-07 22:44:16,37.869122222222224,-122.25454722222224,14.4841,GRMN_Bancroft_3329.MP4,GRMN_Bancroft_3329_1530.jpg,bus,1,0.0403645820915699,0.5180555582046509,0.0807291641831398,0.1453703641891479,0.8854182958602905,2021-12-07 22:44:16,12,1,0.011735627997988546,False,True
928982,546659,2021-12-07 22:44:04,37.8685,-122.25445833333332,16.0934,GRMN_Bancroft_3329.MP4,GRMN_Bancroft_3329_1180.jpg,fedex_truck,4,0.8549479246139526,0.4296296238899231,0.2901041805744171,0.7518518567085266,0.8818213939666748,2021-12-07 22:44:04,12,1,0.21811536680378119,False,True
929404,547169,2021-10-26 22:25:00,37.86806944444445,-122.26477777777778,28.9681,GRMN_Bancroft_333.MP4,GRMN_Bancroft_333_1343.jpg,amazon_truck,6,0.1203124970197677,0.6074073910713196,0.2364583313465118,0.2703703641891479,0.8594813346862793,2021-10-26 22:25:00,10,1,0.06393132516171461,False,True
929815,547586,2021-12-07 22:44:39,37.86928055555556,-122.25505277777778,11.2654,GRMN_Bancroft_3330.MP4,GRMN_Bancroft_3330_420.jpg,bus,1,0.8885416388511658,0.4888888895511627,0.2166666686534881,0.5796296000480652,0.939202070236206,2021-12-07 22:44:39,12,1,0.12558641449536798,False,True
930158,548086,2021-12-07 22:45:52,37.86888055555556,-122.25825277777778,14.4841,GRMN_Bancroft_3331.MP4,GRMN_Bancroft_3331_820.jpg,bus,1,0.5317708253860474,0.4379629492759704,0.0958333313465118,0.1740740686655044,0.8922122716903687,2021-12-07 22:45:52,12,1,0.01668209790125673,False,True
930216,548242,2021-12-07 22:46:12,37.86881666666667,-122.25910277777778,8.0467,GRMN_Bancroft_3331.MP4,GRMN_Bancroft_3331_1428.jpg,bus,1,0.4192708432674408,0.4870370328426361,0.050000000745058,0.0925925895571708,0.8585977554321289,2021-12-07 22:46:12,12,1,0.004629629546845389,False,True
932967,551995,2021-10-26 22:46:15,37.869102777777776,-122.25460555555556,9.656,GRMN_Bancroft_334.MP4,GRMN_Bancroft_334_1800.jpg,bus,1,0.9135416746139526,0.5833333134651184,0.1729166656732559,0.196296289563179,0.9175150990486144,2021-10-26 22:46:15,10,1,0.033942899875296854,False,True
934701,554635,2021-10-26 22:46:33,37.86926388888889,-122.25500277777778,17.7027,GRMN_Bancroft_335.MP4,GRMN_Bancroft_335_480.jpg,bus,1,0.8614583611488342,0.5782407522201538,0.2708333432674408,0.6694444417953491,0.9268590807914734,2021-10-26 22:46:33,10,1,0.18130787630324008,False,True
935256,555460,2021-12-07 23:49:01,37.868316666666665,-122.26234166666669,22.5308,GRMN_Bancroft_3350.MP4,GRMN_Bancroft_3350_960.jpg,bus,1,0.9190104007720948,0.4435185194015503,0.1609375029802322,0.6870370507240295,0.8930330872535706,2021-12-07 23:49:01,12,1,0.11057002739842846,False,True
935473,555714,2021-12-07 23:49:27,37.868091666666665,-122.26429166666668,20.9214,GRMN_Bancroft_3350.MP4,GRMN_Bancroft_3350_1743.jpg,bus,1,0.5388020873069763,0.4509259164333343,0.046354167163372,0.0981481447815895,0.8564474582672119,2021-12-07 23:49:27,12,1,0.004549575509980637,False,True
935982,556271,2021-12-07 23:49:45,37.867891666666665,-122.26569722222222,24.1401,GRMN_Bancroft_3351.MP4,GRMN_Bancroft_3351_480.jpg,bus,1,0.9638020992279052,0.4611110985279083,0.0723958313465118,0.3000000119209289,0.8658318519592285,2021-12-07 23:49:45,12,1,0.021718750266979097,False,True
936151,556565,2021-12-07 23:50:00,37.86775277777778,-122.26669722222222,19.3121,GRMN_Bancroft_3351.MP4,GRMN_Bancroft_3351_930.jpg,bus,1,0.8526041507720947,0.4296296238899231,0.2895833253860473,0.7037037014961243,0.8832710981369019,2021-12-07 23:50:00,12,1,0.20378085796571807,False,True
936566,557854,2021-12-08 00:21:27,37.86776388888889,-122.2666,14.4841,GRMN_Bancroft_3357.MP4,GRMN_Bancroft_3357_1686.jpg,bus,1,0.8304687738418579,0.422222226858139,0.3348958194255829,0.720370352268219,0.9324241280555724,2021-12-08 00:21:27,12,2,0.241249019412761,False,True
937671,559325,2021-10-26 22:48:00,37.86881944444445,-122.25883055555556,3.2187,GRMN_Bancroft_336.MP4,GRMN_Bancroft_336_1317.jpg,bus,1,0.5953124761581421,0.5388888716697693,0.2427083402872085,0.4407407343387604,0.9422060251235962,2021-10-26 22:48:00,10,1,0.10697145212832601,False,True
939919,562436,2021-12-08 00:53:32,37.868525,-122.2608861111111,9.656,GRMN_Bancroft_3363.MP4,GRMN_Bancroft_3363_1795.jpg,bus,1,0.5822916626930237,0.4541666805744171,0.0979166701436042,0.1749999970197677,0.916764497756958,2021-12-08 00:53:32,12,2,0.01713541698331631,False,True
940276,562847,2021-12-08 00:53:41,37.8685,-122.261,1.6093,GRMN_Bancroft_3364.MP4,GRMN_Bancroft_3364_268.jpg,bus,1,0.617968738079071,0.4472222328186035,0.1536458283662796,0.2444444447755813,0.9151873588562012,2021-12-08 00:53:41,12,2,0.03755786920707948,False,True
940960,563662,2021-12-08 00:53:59,37.86846944444444,-122.26129722222224,19.3121,GRMN_Bancroft_3364.MP4,GRMN_Bancroft_3364_780.jpg,bus,1,0.5296875238418579,0.4648148119449615,0.027083333581686,0.0555555559694767,0.8534389734268188,2021-12-08 00:53:59,12,2,0.0015046296546373644,False,True
941719,564685,2021-12-08 00:54:32,37.868202777777775,-122.26384166666666,16.0934,GRMN_Bancroft_3364.MP4,GRMN_Bancroft_3364_1800.jpg,bus,1,0.4955729246139526,0.4523148238658905,0.1380208283662796,0.2879629731178283,0.9332301020622252,2021-12-08 00:54:32,12,2,0.03974488808853937,False,True
941807,564773,2021-12-08 00:54:35,37.86818333333333,-122.264,8.0467,GRMN_Bancroft_3365.MP4,GRMN_Bancroft_3365_88.jpg,bus,1,0.4861979186534881,0.4296296238899231,0.2505208253860473,0.4777777791023254,0.9535731673240662,2021-12-08 00:54:35,12,2,0.11969328357182714,False,True
942229,565195,2021-12-08 00:54:50,37.86816666666667,-122.26409166666669,11.2654,GRMN_Bancroft_3365.MP4,GRMN_Bancroft_3365_510.jpg,bus,1,0.5075520873069763,0.4509259164333343,0.0390625,0.0851851850748062,0.8525276184082031,2021-12-08 00:54:50,12,2,0.0033275462919846173,False,True
942536,565552,2021-12-08 00:55:02,37.868025,-122.26491666666666,25.7494,GRMN_Bancroft_3365.MP4,GRMN_Bancroft_3365_875.jpg,bus,1,0.538281261920929,0.4606481492519378,0.028645833954215,0.0638888925313949,0.8610610961914062,2021-12-08 00:55:02,12,2,0.0018301506069730252,False,True
942786,565901,2021-12-08 00:55:29,37.86776666666667,-122.26671388888887,14.4841,GRMN_Bancroft_3365.MP4,GRMN_Bancroft_3365_1680.jpg,bus,1,0.8505208492279053,0.4277777671813965,0.2947916686534881,0.7166666388511658,0.8904379606246948,2021-12-08 00:55:29,12,2,0.2112673543352219,False,True
942863,566022,2021-12-08 01:20:59,37.86931111111111,-122.25501388888888,12.8747,GRMN_Bancroft_3367.MP4,GRMN_Bancroft_3367_751.jpg,bus,1,0.4786458313465118,0.5199074149131775,0.0760416686534881,0.125,0.8644006252288818,2021-12-08 01:20:59,12,2,0.009505208581686013,False,True
943434,566876,2021-10-26 22:48:32,37.86872777777778,-122.259325,14.4841,GRMN_Bancroft_337.MP4,GRMN_Bancroft_337_451.jpg,bus,1,0.5518229007720947,0.5375000238418579,0.0390625,0.0787037014961242,0.8568727970123291,2021-10-26 22:48:32,10,1,0.0030743633396923516,False,True
944353,567820,2021-10-26 22:49:03,37.86869166666667,-122.25975,4.828,GRMN_Bancroft_337.MP4,GRMN_Bancroft_337_1395.jpg,bus,1,0.5473958253860474,0.5402777791023254,0.027083333581686,0.050925925374031,0.8561177849769592,2021-10-26 22:49:03,10,1,0.0013792438248609287,False,True
945318,569212,2021-12-08 01:51:37,37.86911388888889,-122.25630277777778,24.1401,GRMN_Bancroft_3373.MP4,GRMN_Bancroft_3373_41.jpg,bus,1,0.5119791626930237,0.4527777731418609,0.045833334326744,0.0944444462656974,0.8557732701301575,2021-12-08 01:51:37,12,2,0.004328703880999918,False,True
945808,569838,2021-12-08 21:48:59,37.86918888888889,-122.25455277777776,4.828,GRMN_Bancroft_3374.MP4,GRMN_Bancroft_3374_629.jpg,bus,1,0.1536458283662796,0.5824074149131775,0.2958333194255829,0.1814814805984497,0.8844923973083496,2021-12-08 21:48:59,12,2,0.053688268819708895,False,True
945989,570021,2021-12-08 21:49:06,37.869283333333335,-122.25470555555556,11.2654,GRMN_Bancroft_3374.MP4,GRMN_Bancroft_3374_810.jpg,bus,1,0.9401041865348816,0.5597222447395325,0.116666667163372,0.5490740537643433,0.8865039944648743,2021-12-08 21:49:06,12,2,0.06405863987856805,False,True
946468,570817,2021-12-08 21:50:26,37.86875,-122.25868611111112,19.3121,GRMN_Bancroft_3375.MP4,GRMN_Bancroft_3375_1411.jpg,bus,1,0.9138020873069764,0.4754629731178283,0.1723958402872085,0.7435185313224792,0.8757749199867249,2021-12-08 21:50:26,12,2,0.12817950197644998,False,True
946178,570400,2021-12-08 21:50:11,37.86893611111111,-122.2576611111111,17.7027,GRMN_Bancroft_3375.MP4,GRMN_Bancroft_3375_969.jpg,fedex_truck,4,0.1179687529802322,0.5564814805984497,0.2338541597127914,0.442592591047287,0.9348356127738952,2021-12-08 21:50:11,12,2,0.10350211847447041,False,True
946453,570790,2021-12-08 21:50:25,37.86876111111111,-122.25861388888887,20.9214,GRMN_Bancroft_3375.MP4,GRMN_Bancroft_3375_1387.jpg,fedex_truck,4,0.832812488079071,0.4754629731178283,0.3343749940395355,0.7379629611968994,0.8669524192810059,2021-12-08 21:50:25,12,2,0.24675636075161123,True,True
946816,571311,2021-12-08 21:52:37,37.868563888888886,-122.26041111111113,17.7027,GRMN_Bancroft_3377.MP4,GRMN_Bancroft_3377_1786.jpg,bus,1,0.3736979067325592,0.5351851582527161,0.1067708358168602,0.1814814805984497,0.922812819480896,2021-12-08 21:52:37,12,2,0.019376929368777773,False,True
946752,571244,2021-12-08 21:52:37,37.868563888888886,-122.26041111111113,17.7027,GRMN_Bancroft_3377.MP4,GRMN_Bancroft_3377_1740.jpg,ups_truck,5,0.3471354246139526,0.5370370149612427,0.1223958358168602,0.2000000029802322,0.8926763534545898,2021-12-08 21:52:37,12,2,0.024479167528140052,False,True
946889,571404,2021-12-08 21:52:40,37.86853333333333,-122.26059444444444,19.3121,GRMN_Bancroft_3378.MP4,GRMN_Bancroft_3378_50.jpg,bus,1,0.3729166686534881,0.5361111164093018,0.1187499985098838,0.2055555582046508,0.8601403832435608,2021-12-08 21:52:40,12,2,0.024409722230500613,False,True
947156,571702,2021-12-08 21:53:12,37.86835277777778,-122.26179722222224,20.9214,GRMN_Bancroft_3378.MP4,GRMN_Bancroft_3378_1018.jpg,bus,1,0.3552083373069763,0.5342592597007751,0.1510416716337204,0.2481481432914734,0.8829451203346252,2021-12-08 21:53:12,12,2,0.03748071037554812,False,True
