,segment,speed,detection,obj_class,detection_ts,start_ts,end_ts,start_filename,end_filename
1307,College Ave,9.000000000000002,true,fedex_truck,2021-11-18 18:17:54,2021-11-18 18:17:42,2021-11-18 18:18:38,GRMN_Bancroft_1573.MP4,GRMN_Bancroft_1574.MP4
1308,Shattuck,14.142857142857144,true,fedex_truck,2021-11-18 18:20:20,2021-11-18 18:20:09,2021-11-18 18:22:01,GRMN_Bancroft_1575.MP4,GRMN_Bancroft_1577.MP4
1309,Bus Stop,18.0,true,amazon_truck,2021-11-18 18:51:15,2021-11-18 18:51:05,2021-11-18 18:51:35,GRMN_Bancroft_1580.MP4,GRMN_Bancroft_1581.MP4
1310,Bus Stop,18.0,true,amazon_truck,2021-11-18 18:51:16,2021-11-18 18:51:05,2021-11-18 18:51:35,GRMN_Bancroft_1580.MP4,GRMN_Bancroft_1581.MP4
1311,Bus Stop,18.0,true,fedex_truck,2021-11-18 18:51:29,2021-11-18 18:51:05,2021-11-18 18:51:35,GRMN_Bancroft_1580.MP4,GRMN_Bancroft_1581.MP4
1312,College Ave,9.000000000000002,true,fedex_truck,2021-11-18 19:16:09,2021-11-18 19:16:08,2021-11-18 19:17:04,GRMN_Bancroft_1585.MP4,GRMN_Bancroft_1586.MP4
1313,College Ave,9.000000000000002,true,fedex_truck,2021-11-18 19:16:10,2021-11-18 19:16:08,2021-11-18 19:17:04,GRMN_Bancroft_1585.MP4,GRMN_Bancroft_1586.MP4
1314,College Ave,9.000000000000002,true,fedex_truck,2021-11-18 19:16:11,2021-11-18 19:16:08,2021-11-18 19:17:04,GRMN_Bancroft_1585.MP4,GRMN_Bancroft_1586.MP4
1315,College Ave,9.000000000000002,true,fedex_truck,2021-11-18 19:16:12,2021-11-18 19:16:08,2021-11-18 19:17:04,GRMN_Bancroft_1585.MP4,GRMN_Bancroft_1586.MP4
1316,College Ave,9.000000000000002,true,fedex_truck,2021-11-18 19:16:13,2021-11-18 19:16:08,2021-11-18 19:17:04,GRMN_Bancroft_1585.MP4,GRMN_Bancroft_1586.MP4
1317,College Ave,9.000000000000002,true,amazon_truck,2021-11-18 19:16:44,2021-11-18 19:16:08,2021-11-18 19:17:04,GRMN_Bancroft_1585.MP4,GRMN_Bancroft_1586.MP4
1318,College Ave,9.000000000000002,true,amazon_truck,2021-11-18 19:16:45,2021-11-18 19:16:08,2021-11-18 19:17:04,GRMN_Bancroft_1585.MP4,GRMN_Bancroft_1586.MP4
1319,College Ave,9.000000000000002,true,amazon_truck,2021-11-18 19:17:00,2021-11-18 19:16:08,2021-11-18 19:17:04,GRMN_Bancroft_1585.MP4,GRMN_Bancroft_1586.MP4
1320,Bus Stop,16.875,true,amazon_truck,2021-11-18 19:17:26,2021-11-18 19:17:17,2021-11-18 19:17:49,GRMN_Bancroft_1586.MP4,GRMN_Bancroft_1587.MP4
1321,Bus Stop,16.875,true,amazon_truck,2021-11-18 19:17:27,2021-11-18 19:17:17,2021-11-18 19:17:49,GRMN_Bancroft_1586.MP4,GRMN_Bancroft_1587.MP4
1322,Bus Stop,16.875,true,fedex_truck,2021-11-18 19:17:29,2021-11-18 19:17:17,2021-11-18 19:17:49,GRMN_Bancroft_1586.MP4,GRMN_Bancroft_1587.MP4
1323,Bus Stop,17.419354838709676,true,amazon_truck,2021-11-18 19:46:46,2021-11-18 19:46:37,2021-11-18 19:47:08,GRMN_Bancroft_1592.MP4,GRMN_Bancroft_1592.MP4
1324,Bus Stop,17.419354838709676,true,amazon_truck,2021-11-18 19:46:47,2021-11-18 19:46:37,2021-11-18 19:47:08,GRMN_Bancroft_1592.MP4,GRMN_Bancroft_1592.MP4
1325,Bus Stop,17.419354838709676,true,fedex_truck,2021-11-18 19:46:48,2021-11-18 19:46:37,2021-11-18 19:47:08,GRMN_Bancroft_1592.MP4,GRMN_Bancroft_1592.MP4
1326,Shattuck,14.017699115044248,false,,,2021-11-18 19:51:10,2021-11-18 19:53:03,GRMN_Bancroft_1596.MP4,GRMN_Bancroft_1598.MP4
1327,College Ave,9.509433962264152,true,fedex_truck,2021-11-18 20:18:05,2021-11-18 20:18:04,2021-11-18 20:18:57,GRMN_Bancroft_1600.MP4,GRMN_Bancroft_1601.MP4
1328,College Ave,9.509433962264152,true,fedex_truck,2021-11-18 20:18:06,2021-11-18 20:18:04,2021-11-18 20:18:57,GRMN_Bancroft_1600.MP4,GRMN_Bancroft_1601.MP4
1329,College Ave,9.509433962264152,true,amazon_truck,2021-11-18 20:18:29,2021-11-18 20:18:04,2021-11-18 20:18:57,GRMN_Bancroft_1600.MP4,GRMN_Bancroft_1601.MP4
1330,College Ave,9.509433962264152,true,fedex_truck,2021-11-18 20:18:40,2021-11-18 20:18:04,2021-11-18 20:18:57,GRMN_Bancroft_1600.MP4,GRMN_Bancroft_1601.MP4
1331,College Ave,9.509433962264152,true,fedex_truck,2021-11-18 20:18:41,2021-11-18 20:18:04,2021-11-18 20:18:57,GRMN_Bancroft_1600.MP4,GRMN_Bancroft_1601.MP4
1332,College Ave,9.509433962264152,true,fedex_truck,2021-11-18 20:18:42,2021-11-18 20:18:04,2021-11-18 20:18:57,GRMN_Bancroft_1600.MP4,GRMN_Bancroft_1601.MP4
1333,College Ave,9.509433962264152,true,fedex_truck,2021-11-18 20:18:43,2021-11-18 20:18:04,2021-11-18 20:18:57,GRMN_Bancroft_1600.MP4,GRMN_Bancroft_1601.MP4
1334,College Ave,9.509433962264152,true,fedex_truck,2021-11-18 20:18:44,2021-11-18 20:18:04,2021-11-18 20:18:57,GRMN_Bancroft_1600.MP4,GRMN_Bancroft_1601.MP4
1335,College Ave,9.509433962264152,true,fedex_truck,2021-11-18 20:18:45,2021-11-18 20:18:04,2021-11-18 20:18:57,GRMN_Bancroft_1600.MP4,GRMN_Bancroft_1601.MP4
1336,College Ave,9.509433962264152,true,fedex_truck,2021-11-18 20:18:46,2021-11-18 20:18:04,2021-11-18 20:18:57,GRMN_Bancroft_1600.MP4,GRMN_Bancroft_1601.MP4
1337,College Ave,9.509433962264152,true,fedex_truck,2021-11-18 20:18:47,2021-11-18 20:18:04,2021-11-18 20:18:57,GRMN_Bancroft_1600.MP4,GRMN_Bancroft_1601.MP4
1338,College Ave,9.509433962264152,true,fedex_truck,2021-11-18 20:18:48,2021-11-18 20:18:04,2021-11-18 20:18:57,GRMN_Bancroft_1600.MP4,GRMN_Bancroft_1601.MP4
1339,College Ave,9.509433962264152,true,fedex_truck,2021-11-18 20:18:49,2021-11-18 20:18:04,2021-11-18 20:18:57,GRMN_Bancroft_1600.MP4,GRMN_Bancroft_1601.MP4
1340,College Ave,9.509433962264152,true,fedex_truck,2021-11-18 20:18:50,2021-11-18 20:18:04,2021-11-18 20:18:57,GRMN_Bancroft_1600.MP4,GRMN_Bancroft_1601.MP4
1341,College Ave,9.509433962264152,true,fedex_truck,2021-11-18 20:18:51,2021-11-18 20:18:04,2021-11-18 20:18:57,GRMN_Bancroft_1600.MP4,GRMN_Bancroft_1601.MP4
1342,College Ave,9.509433962264152,true,fedex_truck,2021-11-18 20:18:52,2021-11-18 20:18:04,2021-11-18 20:18:57,GRMN_Bancroft_1600.MP4,GRMN_Bancroft_1601.MP4
1343,College Ave,9.509433962264152,true,fedex_truck,2021-11-18 20:18:53,2021-11-18 20:18:04,2021-11-18 20:18:57,GRMN_Bancroft_1600.MP4,GRMN_Bancroft_1601.MP4
1344,College Ave,9.509433962264152,true,fedex_truck,2021-11-18 20:18:54,2021-11-18 20:18:04,2021-11-18 20:18:57,GRMN_Bancroft_1600.MP4,GRMN_Bancroft_1601.MP4
1345,College Ave,9.509433962264152,true,fedex_truck,2021-11-18 20:18:55,2021-11-18 20:18:04,2021-11-18 20:18:57,GRMN_Bancroft_1600.MP4,GRMN_Bancroft_1601.MP4
1346,College Ave,9.509433962264152,true,fedex_truck,2021-11-18 20:18:56,2021-11-18 20:18:04,2021-11-18 20:18:57,GRMN_Bancroft_1600.MP4,GRMN_Bancroft_1601.MP4
1347,College Ave,18.000000000000004,false,,,2021-11-18 20:48:25,2021-11-18 20:48:53,GRMN_Bancroft_1607.MP4,GRMN_Bancroft_1607.MP4
1348,College Ave,12.923076923076923,false,,,2021-11-18 21:16:27,2021-11-18 21:17:06,GRMN_Bancroft_1616.MP4,GRMN_Bancroft_1616.MP4
1349,College Ave,9.163636363636364,true,fedex_truck,2021-11-18 21:51:30,2021-11-18 21:51:29,2021-11-18 21:52:24,GRMN_Bancroft_1622.MP4,GRMN_Bancroft_1622.MP4
1350,College Ave,9.163636363636364,true,fedex_truck,2021-11-18 21:51:31,2021-11-18 21:51:29,2021-11-18 21:52:24,GRMN_Bancroft_1622.MP4,GRMN_Bancroft_1622.MP4
1351,College Ave,9.163636363636364,true,fedex_truck,2021-11-18 21:51:32,2021-11-18 21:51:29,2021-11-18 21:52:24,GRMN_Bancroft_1622.MP4,GRMN_Bancroft_1622.MP4
1352,College Ave,9.163636363636364,true,fedex_truck,2021-11-18 21:51:33,2021-11-18 21:51:29,2021-11-18 21:52:24,GRMN_Bancroft_1622.MP4,GRMN_Bancroft_1622.MP4
1353,College Ave,9.163636363636364,true,fedex_truck,2021-11-18 21:51:34,2021-11-18 21:51:29,2021-11-18 21:52:24,GRMN_Bancroft_1622.MP4,GRMN_Bancroft_1622.MP4
1354,College Ave,9.163636363636364,true,fedex_truck,2021-11-18 21:51:35,2021-11-18 21:51:29,2021-11-18 21:52:24,GRMN_Bancroft_1622.MP4,GRMN_Bancroft_1622.MP4
1355,College Ave,9.163636363636364,true,fedex_truck,2021-11-18 21:51:36,2021-11-18 21:51:29,2021-11-18 21:52:24,GRMN_Bancroft_1622.MP4,GRMN_Bancroft_1622.MP4
1356,College Ave,9.163636363636364,true,fedex_truck,2021-11-18 21:51:37,2021-11-18 21:51:29,2021-11-18 21:52:24,GRMN_Bancroft_1622.MP4,GRMN_Bancroft_1622.MP4
1357,College Ave,12.292682926829269,true,amazon_truck,2021-11-18 22:19:15,2021-11-18 22:19:14,2021-11-18 22:19:55,GRMN_Bancroft_1626.MP4,GRMN_Bancroft_1627.MP4
1358,College Ave,12.292682926829269,true,amazon_truck,2021-11-18 22:19:16,2021-11-18 22:19:14,2021-11-18 22:19:55,GRMN_Bancroft_1626.MP4,GRMN_Bancroft_1627.MP4
1359,College Ave,12.292682926829269,true,fedex_truck,2021-11-18 22:19:16,2021-11-18 22:19:14,2021-11-18 22:19:55,GRMN_Bancroft_1626.MP4,GRMN_Bancroft_1627.MP4
1360,College Ave,12.292682926829269,true,fedex_truck,2021-11-18 22:19:17,2021-11-18 22:19:14,2021-11-18 22:19:55,GRMN_Bancroft_1626.MP4,GRMN_Bancroft_1627.MP4
1361,College Ave,12.292682926829269,true,fedex_truck,2021-11-18 22:19:18,2021-11-18 22:19:14,2021-11-18 22:19:55,GRMN_Bancroft_1626.MP4,GRMN_Bancroft_1627.MP4
1362,College Ave,12.292682926829269,true,fedex_truck,2021-11-18 22:19:19,2021-11-18 22:19:14,2021-11-18 22:19:55,GRMN_Bancroft_1626.MP4,GRMN_Bancroft_1627.MP4
1363,College Ave,12.292682926829269,true,fedex_truck,2021-11-18 22:19:20,2021-11-18 22:19:14,2021-11-18 22:19:55,GRMN_Bancroft_1626.MP4,GRMN_Bancroft_1627.MP4
1364,College Ave,11.454545454545455,false,,,2021-11-18 22:48:00,2021-11-18 22:48:44,GRMN_Bancroft_1632.MP4,GRMN_Bancroft_1633.MP4
1365,Shattuck,11.076923076923077,false,,,2021-11-18 22:52:00,2021-11-18 22:54:23,GRMN_Bancroft_1636.MP4,GRMN_Bancroft_1638.MP4
1366,College Ave,6.631578947368421,true,fedex_truck,2021-11-18 23:20:30,2021-11-18 23:19:34,2021-11-18 23:20:50,GRMN_Bancroft_1641.MP4,GRMN_Bancroft_1642.MP4
1367,College Ave,6.631578947368421,true,fedex_truck,2021-11-18 23:20:31,2021-11-18 23:19:34,2021-11-18 23:20:50,GRMN_Bancroft_1641.MP4,GRMN_Bancroft_1642.MP4
1368,College Ave,6.631578947368421,true,fedex_truck,2021-11-18 23:20:32,2021-11-18 23:19:34,2021-11-18 23:20:50,GRMN_Bancroft_1641.MP4,GRMN_Bancroft_1642.MP4
1369,College Ave,9.882352941176473,false,,,2021-11-18 23:51:02,2021-11-18 23:51:53,GRMN_Bancroft_1648.MP4,GRMN_Bancroft_1649.MP4
1370,Shattuck,24.0,false,,,2021-11-18 23:54:25,2021-11-18 23:55:31,GRMN_Bancroft_1651.MP4,GRMN_Bancroft_1652.MP4
1371,College Ave,11.454545454545455,false,,,2021-11-19 00:16:42,2021-11-19 00:17:26,GRMN_Bancroft_1654.MP4,GRMN_Bancroft_1654.MP4
1372,College Ave,13.263157894736842,false,,,2021-11-19 00:44:39,2021-11-19 00:45:17,GRMN_Bancroft_1661.MP4,GRMN_Bancroft_1661.MP4
1373,Bus Stop,18.620689655172413,false,,,2021-11-19 00:45:33,2021-11-19 00:46:02,GRMN_Bancroft_1661.MP4,GRMN_Bancroft_1662.MP4
1374,College Ave,9.000000000000002,true,ups_truck,2021-11-19 01:26:34,2021-11-19 01:25:42,2021-11-19 01:26:38,GRMN_Bancroft_1670.MP4,GRMN_Bancroft_1670.MP4
1375,Shattuck,12.27906976744186,false,,,2021-11-19 01:28:29,2021-11-19 01:30:38,GRMN_Bancroft_1672.MP4,GRMN_Bancroft_1674.MP4
1376,College Ave,5.9294117647058835,false,,,2021-11-19 01:52:30,2021-11-19 01:53:55,GRMN_Bancroft_1675.MP4,GRMN_Bancroft_1677.MP4
1377,College Ave,8.842105263157896,true,fedex_truck,2021-11-19 02:24:43,2021-11-19 02:24:24,2021-11-19 02:25:21,GRMN_Bancroft_1682.MP4,GRMN_Bancroft_1683.MP4
1378,College Ave,11.454545454545455,false,,,2021-11-19 02:56:47,2021-11-19 02:57:31,GRMN_Bancroft_1689.MP4,GRMN_Bancroft_1689.MP4
1379,College Ave,14.000000000000002,false,,,2021-11-19 03:21:34,2021-11-19 03:22:10,GRMN_Bancroft_1695.MP4,GRMN_Bancroft_1696.MP4
1380,Shattuck,14.017699115044248,false,,,2021-11-19 03:23:36,2021-11-19 03:25:29,GRMN_Bancroft_1697.MP4,GRMN_Bancroft_1699.MP4
1381,College Ave,9.882352941176473,true,amazon_truck,2021-11-19 15:14:02,2021-11-19 15:13:43,2021-11-19 15:14:34,GRMN_Bancroft_1701.MP4,GRMN_Bancroft_1702.MP4
1382,College Ave,9.882352941176473,true,fedex_truck,2021-11-19 15:14:03,2021-11-19 15:13:43,2021-11-19 15:14:34,GRMN_Bancroft_1701.MP4,GRMN_Bancroft_1702.MP4
1383,Shattuck,15.085714285714285,true,ups_truck,2021-11-19 15:21:43,2021-11-19 15:21:42,2021-11-19 15:23:27,GRMN_Bancroft_1709.MP4,GRMN_Bancroft_1710.MP4
1384,Shattuck,15.085714285714285,true,ups_truck,2021-11-19 15:21:44,2021-11-19 15:21:42,2021-11-19 15:23:27,GRMN_Bancroft_1709.MP4,GRMN_Bancroft_1710.MP4
1385,Shattuck,15.085714285714285,true,ups_truck,2021-11-19 15:21:47,2021-11-19 15:21:42,2021-11-19 15:23:27,GRMN_Bancroft_1709.MP4,GRMN_Bancroft_1710.MP4
1386,Shattuck,15.085714285714285,true,amazon_truck,2021-11-19 15:21:48,2021-11-19 15:21:42,2021-11-19 15:23:27,GRMN_Bancroft_1709.MP4,GRMN_Bancroft_1710.MP4
1387,Shattuck,15.085714285714285,true,ups_truck,2021-11-19 15:21:48,2021-11-19 15:21:42,2021-11-19 15:23:27,GRMN_Bancroft_1709.MP4,GRMN_Bancroft_1710.MP4
1388,Shattuck,15.085714285714285,true,ups_truck,2021-11-19 15:21:53,2021-11-19 15:21:42,2021-11-19 15:23:27,GRMN_Bancroft_1709.MP4,GRMN_Bancroft_1710.MP4
1389,Shattuck,15.085714285714285,true,ups_truck,2021-11-19 15:21:54,2021-11-19 15:21:42,2021-11-19 15:23:27,GRMN_Bancroft_1709.MP4,GRMN_Bancroft_1710.MP4
1390,Shattuck,15.085714285714285,true,fedex_truck,2021-11-19 15:21:56,2021-11-19 15:21:42,2021-11-19 15:23:27,GRMN_Bancroft_1709.MP4,GRMN_Bancroft_1710.MP4
1391,College Ave,14.4,false,,,2021-11-19 15:44:07,2021-11-19 15:44:42,GRMN_Bancroft_1712.MP4,GRMN_Bancroft_1713.MP4
1392,College Ave,13.621621621621623,true,fedex_truck,2021-11-19 16:16:43,2021-11-19 16:16:42,2021-11-19 16:17:19,GRMN_Bancroft_1722.MP4,GRMN_Bancroft_1722.MP4
1393,College Ave,13.621621621621623,true,fedex_truck,2021-11-19 16:16:44,2021-11-19 16:16:42,2021-11-19 16:17:19,GRMN_Bancroft_1722.MP4,GRMN_Bancroft_1722.MP4
1394,College Ave,13.621621621621623,true,fedex_truck,2021-11-19 16:16:45,2021-11-19 16:16:42,2021-11-19 16:17:19,GRMN_Bancroft_1722.MP4,GRMN_Bancroft_1722.MP4
1395,College Ave,13.621621621621623,true,fedex_truck,2021-11-19 16:16:46,2021-11-19 16:16:42,2021-11-19 16:17:19,GRMN_Bancroft_1722.MP4,GRMN_Bancroft_1722.MP4
1396,College Ave,13.621621621621623,true,amazon_truck,2021-11-19 16:16:51,2021-11-19 16:16:42,2021-11-19 16:17:19,GRMN_Bancroft_1722.MP4,GRMN_Bancroft_1722.MP4
1397,College Ave,13.621621621621623,true,amazon_truck,2021-11-19 16:16:52,2021-11-19 16:16:42,2021-11-19 16:17:19,GRMN_Bancroft_1722.MP4,GRMN_Bancroft_1722.MP4
1398,College Ave,13.621621621621623,true,amazon_truck,2021-11-19 16:16:53,2021-11-19 16:16:42,2021-11-19 16:17:19,GRMN_Bancroft_1722.MP4,GRMN_Bancroft_1722.MP4
1399,Shattuck,6.3107569721115535,true,amazon_truck,2021-11-19 16:19:15,2021-11-19 16:19:14,2021-11-19 16:23:25,GRMN_Bancroft_1724.MP4,GRMN_Bancroft_1728.MP4
1400,Shattuck,6.3107569721115535,true,amazon_truck,2021-11-19 16:20:18,2021-11-19 16:19:14,2021-11-19 16:23:25,GRMN_Bancroft_1724.MP4,GRMN_Bancroft_1728.MP4
1401,Shattuck,6.3107569721115535,true,amazon_truck,2021-11-19 16:21:37,2021-11-19 16:19:14,2021-11-19 16:23:25,GRMN_Bancroft_1724.MP4,GRMN_Bancroft_1728.MP4
1402,Shattuck,6.3107569721115535,true,amazon_truck,2021-11-19 16:21:38,2021-11-19 16:19:14,2021-11-19 16:23:25,GRMN_Bancroft_1724.MP4,GRMN_Bancroft_1728.MP4
1403,Shattuck,6.3107569721115535,true,amazon_truck,2021-11-19 16:21:39,2021-11-19 16:19:14,2021-11-19 16:23:25,GRMN_Bancroft_1724.MP4,GRMN_Bancroft_1728.MP4
1404,Shattuck,6.3107569721115535,true,amazon_truck,2021-11-19 16:21:59,2021-11-19 16:19:14,2021-11-19 16:23:25,GRMN_Bancroft_1724.MP4,GRMN_Bancroft_1728.MP4
1405,Shattuck,6.3107569721115535,true,amazon_truck,2021-11-19 16:22:00,2021-11-19 16:19:14,2021-11-19 16:23:25,GRMN_Bancroft_1724.MP4,GRMN_Bancroft_1728.MP4
1406,Shattuck,6.3107569721115535,true,amazon_truck,2021-11-19 16:22:01,2021-11-19 16:19:14,2021-11-19 16:23:25,GRMN_Bancroft_1724.MP4,GRMN_Bancroft_1728.MP4
1407,College Ave,3.0179640718562877,true,fedex_truck,2021-11-19 16:48:06,2021-11-19 16:47:58,2021-11-19 16:50:45,GRMN_Bancroft_1730.MP4,GRMN_Bancroft_1733.MP4
1408,College Ave,3.0179640718562877,true,fedex_truck,2021-11-19 16:48:07,2021-11-19 16:47:58,2021-11-19 16:50:45,GRMN_Bancroft_1730.MP4,GRMN_Bancroft_1733.MP4
1409,College Ave,3.0179640718562877,true,fedex_truck,2021-11-19 16:48:08,2021-11-19 16:47:58,2021-11-19 16:50:45,GRMN_Bancroft_1730.MP4,GRMN_Bancroft_1733.MP4
1410,College Ave,3.0179640718562877,true,fedex_truck,2021-11-19 16:48:27,2021-11-19 16:47:58,2021-11-19 16:50:45,GRMN_Bancroft_1730.MP4,GRMN_Bancroft_1733.MP4
1411,College Ave,3.0179640718562877,true,amazon_truck,2021-11-19 16:48:28,2021-11-19 16:47:58,2021-11-19 16:50:45,GRMN_Bancroft_1730.MP4,GRMN_Bancroft_1733.MP4
1412,College Ave,3.0179640718562877,true,fedex_truck,2021-11-19 16:48:28,2021-11-19 16:47:58,2021-11-19 16:50:45,GRMN_Bancroft_1730.MP4,GRMN_Bancroft_1733.MP4
1413,College Ave,3.0179640718562877,true,amazon_truck,2021-11-19 16:48:29,2021-11-19 16:47:58,2021-11-19 16:50:45,GRMN_Bancroft_1730.MP4,GRMN_Bancroft_1733.MP4
1414,College Ave,3.0179640718562877,true,amazon_truck,2021-11-19 16:48:30,2021-11-19 16:47:58,2021-11-19 16:50:45,GRMN_Bancroft_1730.MP4,GRMN_Bancroft_1733.MP4
1415,College Ave,3.0179640718562877,true,fedex_truck,2021-11-19 16:48:41,2021-11-19 16:47:58,2021-11-19 16:50:45,GRMN_Bancroft_1730.MP4,GRMN_Bancroft_1733.MP4
1416,College Ave,3.0179640718562877,true,fedex_truck,2021-11-19 16:48:42,2021-11-19 16:47:58,2021-11-19 16:50:45,GRMN_Bancroft_1730.MP4,GRMN_Bancroft_1733.MP4
1417,College Ave,3.0179640718562877,true,fedex_truck,2021-11-19 16:48:43,2021-11-19 16:47:58,2021-11-19 16:50:45,GRMN_Bancroft_1730.MP4,GRMN_Bancroft_1733.MP4
1418,Shattuck,14.80373831775701,true,fedex_truck,2021-11-19 16:53:53,2021-11-19 16:53:44,2021-11-19 16:55:31,GRMN_Bancroft_1736.MP4,GRMN_Bancroft_1737.MP4
1419,Shattuck,14.80373831775701,true,amazon_truck,2021-11-19 16:53:59,2021-11-19 16:53:44,2021-11-19 16:55:31,GRMN_Bancroft_1736.MP4,GRMN_Bancroft_1737.MP4
1420,Shattuck,14.80373831775701,true,amazon_truck,2021-11-19 16:54:00,2021-11-19 16:53:44,2021-11-19 16:55:31,GRMN_Bancroft_1736.MP4,GRMN_Bancroft_1737.MP4
1421,Shattuck,14.80373831775701,true,ups_truck,2021-11-19 16:54:00,2021-11-19 16:53:44,2021-11-19 16:55:31,GRMN_Bancroft_1736.MP4,GRMN_Bancroft_1737.MP4
1422,Shattuck,14.80373831775701,true,ups_truck,2021-11-19 16:54:01,2021-11-19 16:53:44,2021-11-19 16:55:31,GRMN_Bancroft_1736.MP4,GRMN_Bancroft_1737.MP4
1423,Shattuck,14.80373831775701,true,ups_truck,2021-11-19 16:54:02,2021-11-19 16:53:44,2021-11-19 16:55:31,GRMN_Bancroft_1736.MP4,GRMN_Bancroft_1737.MP4
1424,Shattuck,14.80373831775701,true,fedex_truck,2021-11-19 16:54:04,2021-11-19 16:53:44,2021-11-19 16:55:31,GRMN_Bancroft_1736.MP4,GRMN_Bancroft_1737.MP4
1425,College Ave,12.0,false,,,2021-11-19 17:15:24,2021-11-19 17:16:06,GRMN_Bancroft_1738.MP4,GRMN_Bancroft_1739.MP4
1426,Shattuck,18.857142857142858,true,fedex_truck,2021-11-19 17:21:51,2021-11-19 17:21:45,2021-11-19 17:23:09,GRMN_Bancroft_1745.MP4,GRMN_Bancroft_1746.MP4
1427,Shattuck,18.857142857142858,true,ups_truck,2021-11-19 17:21:54,2021-11-19 17:21:45,2021-11-19 17:23:09,GRMN_Bancroft_1745.MP4,GRMN_Bancroft_1746.MP4
1428,Shattuck,18.857142857142858,true,fedex_truck,2021-11-19 17:21:58,2021-11-19 17:21:45,2021-11-19 17:23:09,GRMN_Bancroft_1745.MP4,GRMN_Bancroft_1746.MP4
1429,College Ave,20.160000000000004,false,,,2021-11-19 17:49:41,2021-11-19 17:50:06,GRMN_Bancroft_1749.MP4,GRMN_Bancroft_1749.MP4
1430,Bus Stop,7.941176470588235,true,fedex_truck,2021-11-19 17:50:27,2021-11-19 17:50:25,2021-11-19 17:51:33,GRMN_Bancroft_1749.MP4,GRMN_Bancroft_1750.MP4
1431,Bus Stop,7.941176470588235,true,fedex_truck,2021-11-19 17:50:28,2021-11-19 17:50:25,2021-11-19 17:51:33,GRMN_Bancroft_1749.MP4,GRMN_Bancroft_1750.MP4
1432,Bus Stop,7.941176470588235,true,fedex_truck,2021-11-19 17:50:29,2021-11-19 17:50:25,2021-11-19 17:51:33,GRMN_Bancroft_1749.MP4,GRMN_Bancroft_1750.MP4
1433,Bus Stop,7.941176470588235,true,amazon_truck,2021-11-19 17:50:35,2021-11-19 17:50:25,2021-11-19 17:51:33,GRMN_Bancroft_1749.MP4,GRMN_Bancroft_1750.MP4
1434,Bus Stop,7.941176470588235,true,amazon_truck,2021-11-19 17:50:36,2021-11-19 17:50:25,2021-11-19 17:51:33,GRMN_Bancroft_1749.MP4,GRMN_Bancroft_1750.MP4
1435,Bus Stop,7.941176470588235,true,amazon_truck,2021-11-19 17:50:37,2021-11-19 17:50:25,2021-11-19 17:51:33,GRMN_Bancroft_1749.MP4,GRMN_Bancroft_1750.MP4
1436,College Ave,15.750000000000002,true,amazon_truck,2021-11-19 18:16:46,2021-11-19 18:16:42,2021-11-19 18:17:14,GRMN_Bancroft_1755.MP4,GRMN_Bancroft_1755.MP4
1437,College Ave,15.750000000000002,true,amazon_truck,2021-11-19 18:16:47,2021-11-19 18:16:42,2021-11-19 18:17:14,GRMN_Bancroft_1755.MP4,GRMN_Bancroft_1755.MP4
1438,College Ave,15.750000000000002,true,fedex_truck,2021-11-19 18:16:49,2021-11-19 18:16:42,2021-11-19 18:17:14,GRMN_Bancroft_1755.MP4,GRMN_Bancroft_1755.MP4
1439,College Ave,15.750000000000002,true,fedex_truck,2021-11-19 18:16:50,2021-11-19 18:16:42,2021-11-19 18:17:14,GRMN_Bancroft_1755.MP4,GRMN_Bancroft_1755.MP4
1440,College Ave,15.750000000000002,true,fedex_truck,2021-11-19 18:16:51,2021-11-19 18:16:42,2021-11-19 18:17:14,GRMN_Bancroft_1755.MP4,GRMN_Bancroft_1755.MP4
1441,Shattuck,14.142857142857144,true,fedex_truck,2021-11-19 18:19:35,2021-11-19 18:19:24,2021-11-19 18:21:16,GRMN_Bancroft_1757.MP4,GRMN_Bancroft_1759.MP4
1442,Shattuck,14.142857142857144,true,fedex_truck,2021-11-19 18:19:37,2021-11-19 18:19:24,2021-11-19 18:21:16,GRMN_Bancroft_1757.MP4,GRMN_Bancroft_1759.MP4
1443,College Ave,14.823529411764707,false,,,2021-11-19 18:46:55,2021-11-19 18:47:29,GRMN_Bancroft_1761.MP4,GRMN_Bancroft_1761.MP4
1444,Shattuck,14.4,true,fedex_truck,2021-11-19 18:51:41,2021-11-19 18:51:32,2021-11-19 18:53:22,GRMN_Bancroft_1765.MP4,GRMN_Bancroft_1767.MP4
1445,Shattuck,14.4,true,fedex_truck,2021-11-19 18:51:45,2021-11-19 18:51:32,2021-11-19 18:53:22,GRMN_Bancroft_1765.MP4,GRMN_Bancroft_1767.MP4
1446,College Ave,16.258064516129036,false,,,2021-11-19 19:19:46,2021-11-19 19:20:17,GRMN_Bancroft_1770.MP4,GRMN_Bancroft_1770.MP4
1447,Bus Stop,18.0,true,amazon_truck,2021-11-19 19:20:40,2021-11-19 19:20:32,2021-11-19 19:21:02,GRMN_Bancroft_1770.MP4,GRMN_Bancroft_1771.MP4
1448,Bus Stop,18.0,true,amazon_truck,2021-11-19 19:20:41,2021-11-19 19:20:32,2021-11-19 19:21:02,GRMN_Bancroft_1770.MP4,GRMN_Bancroft_1771.MP4
